date,port,vessel_type,vessel_availability,open_vessel,availability_date,regional_vessel_supply,active_route_observations,avg_wait_hours,source,source_type
2022-12-01,Kamarajar Port (Ennore),Panamax,4.12,0.94,2022-12-01,38.160768422112184,31,34.24516129032258,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-12-01,Kolkata / Haldia Dock Complex (HDC),Handysize,6.12,1.26,2022-12-01,74.16327210073803,93,47.810860215053765,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-12-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,6.04,1.22,2022-12-01,72.73831561162974,93,50.447741935483876,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-12-01,Paradip Port,Capesize,5.61,1.01,2022-12-01,65.0,93,65.18559139784946,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-12-01,Paradip Port,MR Tanker,4.0,0.88,2022-12-01,35.91481897803871,31,38.40129032258065,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-12-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.64,1.55,2022-12-01,83.54626455468858,93,30.447634408602152,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-12-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,4.59,1.01,2022-12-01,46.587777157029635,31,38.69806451612903,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-12-01,Visakhapatnam Port (Vizag),Capesize,3.88,0.83,2022-12-01,33.78357263348404,31,42.34516129032258,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-12-01,Visakhapatnam Port (Vizag),MR Tanker,4.9,1.01,2022-12-01,52.22948783098729,62,48.30516129032258,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2022-12-01,Visakhapatnam Port (Vizag),Panamax,5.71,1.06,2022-12-01,66.78665417732701,93,61.46129032258064,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-01-01,Chennai Port,MR Tanker,6.7,1.58,2023-01-01,84.64773970893303,93,28.409354838709678,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-01-01,Chennai Port,Panamax,5.55,1.32,2023-01-01,63.83934159922816,62,26.821129032258067,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-01-01,Chennai Port,Supramax,6.7,1.58,2023-01-01,84.62560096480098,62,28.450322580645164,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-01-01,Kamarajar Port (Ennore),MR Tanker,5.32,1.21,2023-01-01,59.68056979798158,62,34.516935483870974,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-01-01,Kamarajar Port (Ennore),Panamax,4.09,0.92,2023-01-01,37.574527504662704,31,35.33,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-01-01,Kolkata / Haldia Dock Complex (HDC),Handysize,6.29,1.35,2023-01-01,77.21818636320101,93,42.15774193548387,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-01-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,6.29,1.35,2023-01-01,77.27245824514152,93,42.05731182795699,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-01-01,Paradip Port,Capesize,6.06,1.23,2023-01-01,73.0533714401966,93,49.8647311827957,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-01-01,Paradip Port,MR Tanker,4.06,0.91,2023-01-01,37.04528949533275,31,36.30935483870967,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-01-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.75,1.61,2023-01-01,85.41370539173798,93,26.991935483870968,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-01-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,4.89,1.15,2023-01-01,52.03756895073259,31,28.613225806451613,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-01-01,Visakhapatnam Port (Vizag),Capesize,4.4,1.06,2023-01-01,43.20195221388188,31,24.916451612903224,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-01-01,Visakhapatnam Port (Vizag),MR Tanker,5.32,1.21,2023-01-01,59.746027265868086,62,34.395806451612906,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-01-01,Visakhapatnam Port (Vizag),Panamax,6.23,1.32,2023-01-01,76.126589388753,93,44.177741935483866,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-02-01,Chennai Port,MR Tanker,6.49,1.58,2023-02-01,80.8423043848034,84,23.81107142857143,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-02-01,Chennai Port,Panamax,5.53,1.38,2023-02-01,63.46737874167048,56,19.749285714285715,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-02-01,Chennai Port,Supramax,6.55,1.61,2023-02-01,81.86895751520937,56,21.91125,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-02-01,Kamarajar Port (Ennore),MR Tanker,5.36,1.29,2023-02-01,60.50408667206746,56,25.232857142857142,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-02-01,Kamarajar Port (Ennore),Panamax,4.32,1.05,2023-02-01,41.78782457695192,28,23.653214285714284,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-02-01,Kolkata / Haldia Dock Complex (HDC),Handysize,6.21,1.42,2023-02-01,75.76381801281497,84,33.20880952380952,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-02-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,6.3,1.47,2023-02-01,77.45274395400918,84,30.083452380952384,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-02-01,Paradip Port,Capesize,6.26,1.45,2023-02-01,76.73170323679953,84,31.417738095238096,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-02-01,Paradip Port,MR Tanker,4.0,0.91,2023-02-01,35.94268561511807,28,34.46964285714286,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-02-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.77,1.74,2023-02-01,85.80904488546841,84,14.620119047619047,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-02-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,4.83,1.17,2023-02-01,50.97852981557518,28,24.752857142857145,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-02-01,Visakhapatnam Port (Vizag),Capesize,4.08,0.94,2023-02-01,37.501337872126925,28,31.58535714285714,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-02-01,Visakhapatnam Port (Vizag),MR Tanker,5.19,1.21,2023-02-01,57.497177043018674,56,30.797142857142855,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-02-01,Visakhapatnam Port (Vizag),Panamax,6.24,1.44,2023-02-01,76.3353495734583,84,32.15119047619047,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-03-01,Chennai Port,MR Tanker,6.87,1.68,2023-03-01,87.69393793039913,93,22.77236559139785,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-03-01,Chennai Port,Panamax,5.91,1.52,2023-03-01,70.33601707706518,62,14.799032258064516,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-03-01,Chennai Port,Supramax,6.83,1.66,2023-03-01,86.91739678451799,62,24.20935483870968,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-03-01,Kamarajar Port (Ennore),MR Tanker,5.75,1.43,2023-03-01,67.42241889263147,62,20.190645161290323,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-03-01,Kamarajar Port (Ennore),Panamax,4.58,1.15,2023-03-01,46.36326028344665,31,19.06645161290323,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-03-01,Kolkata / Haldia Dock Complex (HDC),Handysize,6.54,1.49,2023-03-01,81.76290445978898,93,33.74774193548387,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-03-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,6.59,1.52,2023-03-01,82.63950575631421,93,32.12559139784946,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-03-01,Paradip Port,Capesize,6.59,1.52,2023-03-01,82.6899425802161,93,32.03225806451613,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-03-01,Paradip Port,MR Tanker,4.56,1.14,2023-03-01,46.02856430916684,31,19.6858064516129,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-03-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,7.02,1.77,2023-03-01,90.44745149519035,93,17.676989247311827,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-03-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,5.22,1.32,2023-03-01,57.95663239170705,31,17.66,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-03-01,Visakhapatnam Port (Vizag),Capesize,4.34,1.03,2023-03-01,42.06102244739159,31,27.02774193548387,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-03-01,Visakhapatnam Port (Vizag),MR Tanker,5.47,1.28,2023-03-01,62.397098295476084,62,29.49,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-03-01,Visakhapatnam Port (Vizag),Panamax,6.69,1.58,2023-03-01,84.45505709596223,93,28.765913978494623,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-04-01,Chennai Port,MR Tanker,6.8,1.68,2023-04-01,86.46067160290066,90,21.174444444444443,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-04-01,Chennai Port,Panamax,5.59,1.37,2023-04-01,64.64808284514118,60,22.737833333333334,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-04-01,Chennai Port,Supramax,6.8,1.68,2023-04-01,86.42578613303519,60,21.238999999999997,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-04-01,Kamarajar Port (Ennore),MR Tanker,5.62,1.38,2023-04-01,65.08985538306754,60,21.920333333333335,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-04-01,Kamarajar Port (Ennore),Panamax,4.37,1.06,2023-04-01,42.673495812515874,30,24.601,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-04-01,Kolkata / Haldia Dock Complex (HDC),Handysize,6.5,1.5,2023-04-01,80.93843982402372,90,31.393333333333334,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-04-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,6.54,1.53,2023-04-01,81.72339291791583,90,29.94077777777778,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-04-01,Paradip Port,Capesize,6.48,1.49,2023-04-01,80.65131019081082,90,31.924666666666663,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-04-01,Paradip Port,MR Tanker,4.26,1.01,2023-04-01,40.59189603747938,30,28.453,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2023-04-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.86,1.72,2023-04-01,87.41056511971955,90,19.416666666666668,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
